dataSourceId|identifier|industry|requiredLanguage|datePosted|firstSeen|lastSeen|minValue|maxValue|title|hiringOrganization|jobLocation|description|python|advanced computing|programming|computational systems|coding|cloud computing|databases|data management|data engineering|data mining|data formats|linked data|information extraction|stream processing|enterprise process|business intelligence|data anonymisation|semantics|schema|data licensing|data quality|data governance|data science|big data|open data|machine learning|social network analysis|inference|reasoning|process mining|Linear algebra|Calculus|Mathematics|Statistics|Probability|RStudio|Data analytics|Data analysis|data visualisation|infographics|interaction|data mapping|data stories|data journalism|d3js|tableau
Indeed|http://ie.indeed.com/viewjob?jk=19be3755d1607045|Unknown|ns|2015-08-07T10:25:34|||1|5|Senior Data Scientist /Analyst|Brightwater|Dublin||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=a060a7a398e9c69e|Unknown|ns|2015-08-07T10:25:08|||1|1|Senior Financial Analyst|Brightwater|Ireland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=aac5b3f53e5b1998|Unknown|ns|2015-08-07T10:21:35|||1|1|Digital Data Analist|Oogst|Amsterdam||0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=3a70b041bca30c80|Unknown|ns|2015-08-07T10:20:10|||1|1|Data Analyst - Part Time Role|Brightwater|Ireland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=70186cfbdfed3504|Unknown|ns|2015-08-07T10:14:43|||1|1|Hoofdbeproevingstechnicus Field Test|Detech|Eindhoven||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=f6db415553b3352f|Unknown|ns|2015-08-06T20:27:49|||1|1|Senior Back-end Developer|Catawiki|Amsterdam||1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=cb4be4c70cae538d|Unknown|ns|2015-08-06T20:27:31|||1|2|Product Manager / Analyst|Catawiki|Amsterdam||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=84295868f72d25ee|Unknown|ns|2015-08-06T19:38:36|||1|2|Mathematiker / Analyst Business Data / Big Data (m/w)|Vesterling|Heilbronn||0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://ro.indeed.com/viewjob?jk=fd59e701a7a09f44|Unknown|ns|2015-08-06T16:36:48|||1|1|JUNIOR BUSINESS ANALYST|GfK|Bucuresti||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=19aa9c49bd67a3db|Unknown|ns|2015-08-06T16:34:40|||2|2|Team Manager Customer Services (m/w)|Reed Elsevier|Deutschland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=a0d31b15275c7162|Unknown|ns|2015-08-06T16:05:11|||1|1|Junior Controller|Federal-Mogul Corporation|Mondovì, Piemonte||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=4c4613a08af16eb9|Unknown|ns|2015-08-06T15:22:56|||2|3|Business Intelligence Analyst (BRUSSELS)|Synergie|België||0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=ffb3b32e0620aa2e|Unknown|ns|2015-08-06T15:22:50|||1|1|Application Architect/Designer (BRUSSELS)|Synergie|België||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=bb251ef85a018e1b|Unknown|ns|2015-08-06T14:56:28|||1|3|Seller Support Supervisor|Amazon CS Ireland Limited|Cork||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|3|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=7afc193911c76829|Unknown|ns|2015-08-06T12:00:56|||1|3|Statistical Analyst for an international Medical Device company with ambitious growth plans|Panda Life Sciences|Noord-Holland||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=bf10085cb94e7c5e|Unknown|ns|2015-08-06T11:27:42|||1|1|Temporary - Operations Analyst – 6 Month Contract|Pramerica|Letterkenny, County Donegal||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=31a72f8772065766|Unknown|ns|2015-08-06T11:23:15|||1|1|Data Scientist & Analyst (m/f)|Kiwi Consulting Services|Berlin||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|
Indeed|http://it.indeed.com/viewjob?jk=5e9266d7e6ed197f|Unknown|ns|2015-08-06T08:00|||1|1|Junior Data Analyst W/M|Altran Italia|Milano, Lombardia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=9d6fc9d144a9eed1|Unknown|ns|2015-08-05T22:31:10|||1|1|Associate in M&A Transaction Services Team - Katowice|Deloitte|Katowice, śląskie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=a2defdeb3ae6e08b|Unknown|ns|2015-08-05T19:41:01|||2|3|Senior Developer|Robert Walters|Dublin||2|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=4b5fa87c74950967|Unknown|ns|2015-08-05T18:55:30|||2|3|Senior Data Scientist|Movistar|Madrid, Madrid||2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|
Indeed|http://www.indeed.nl/viewjob?jk=0dec6a04f3c4046c|Unknown|ns|2015-08-05T18:52:50|||1|1|International Clinical Project Manager|Chiltern|Nederland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=4fc18c3df1e678ef|Unknown|ns|2015-08-05T18:50:45|||1|4|BI and Big Data Internship|Movistar|Valladolid, Valladolid||3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|3|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|
Indeed|http://ie.indeed.com/viewjob?jk=3353ad38db9c89a9|Unknown|ns|2015-08-05T18:07:39|||1|1|Quality Assurance Analyst, Dutch, Turkish or German, Level 11|Accenture|Dublin||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=e3590d2fa1a7d588|Unknown|ns|2015-08-05T17:39:31|||1|1|VIE Data Analyst Purchasing (M/F)|Faurecia|Bayern||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=a42dfaa3f79d977e|Unknown|ns|2015-08-05T16:45:27|||1|1|Data Analyst - Product Data Optimization|Criteo|Paris (75)||0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=3a980a07d90cb171|Unknown|ns|2015-08-05T16:26:26|||1|1|Modelling Analyst|The Nielsen Company|Warszawa, mazowieckie||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=7804b0620bb156cc|Unknown|ns|2015-08-05T11:56:37|||1|1|Quality Assurance Senior Analyst with English and German/Spanish/Dutch/talian/French/Turkish/Russian/Ukrainian/Polish|Accenture: Poland|Kraków, małopolskie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=404b4d6d834e586e|Unknown|ns|2015-08-05T10:44:20|||1|2|Business Intelligence Team lead - Marketplace Health|Criteo|Paris (75)||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|2|0|0|1|0|0|0|0|2|
Indeed|http://www.indeed.fr/viewjob?jk=f8c1fc3a40684260|Unknown|ns|2015-08-05T10:27:18|||1|2|Data Analyst - Team Lead|Criteo|Paris (75)||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|2|2|0|0|1|0|0|0|0|2|
Indeed|http://pl.indeed.com/viewjob?jk=4fd9f3f201a59368|Unknown|ns|2015-08-05T08:56:53|||1|1|Quality Assurance Senior Analyst with English and German/Spanish/Dutch/talian/French/Turkish/Russian/Ukrainian/Polish|Client Delivery & Operations|Kraków, małopolskie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.lu/viewjob?jk=717ce1d682243a6d|Unknown|ns|2015-08-05T08:52:48|||1|3|Senior Transportation Program Manager|Amazon EU SARL|Luxembourg||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=e19527bdbf8f0a39|Unknown|ns|2015-08-05T06:33:13|||1|1|SENIOR FINANCE ACCOUNTANT|Live HR|Lazio||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ro.indeed.com/viewjob?jk=de31c5be46321304|Unknown|ns|2015-08-04T22:31:44|||1|1|Internship – Risk Services /Forensic|Deloitte|Bucuresti||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://hu.indeed.com/viewjob?jk=dc7766aeac17bd6b|Unknown|ns|2015-08-04T20:12:29|||1|1|Lead Design Engineer|GE-Lighting|Budapest||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=eef3ab7b8cf9459d|Unknown|ns|2015-08-04T19:19:23|||1|1|New Accounts Manager FBA - Merchant Services Italy (m/f)|Amazon Italia Services Srl|Milano, Lombardia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=3d7c588bb9752e61|Unknown|ns|2015-08-04T18:25:27|||1|1|Senior RF Power Amplifier IC Designer|NXP Semiconductors|Caen (14)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=596f9b02257ad5f5|Unknown|ns|2015-08-04T17:35:12|||1|2|Data Scientist|Typeform|Barcelona, Barcelona||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=8b2e044246077aee|Unknown|ns|2015-08-04T17:03:05|||1|3|Business Intelligence Developer (Service Operations)|Irdeto|Hoofddorp||0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|3|0|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=59e12fe2741b7249|Unknown|ns|2015-08-04T16:13:26|||1|1|GlobalView Resource Manager|Automatic Data Processing|Barcelona, Barcelona||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=e83bc52c8c0e9d22|Unknown|ns|2015-08-04T15:53:02|||1|1|Customer Insights| Analytics| Banking| Dublin City|Sigmar Recruitment|Dublin||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.lu/viewjob?jk=30d553ef54f2a984|Unknown|ns|2015-08-04T14:50:42|||1|5|Senior Security & Loss Prevention Analyst|Amazon EU SARL|Luxembourg||0|0|0|0|0|0|1|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=ccc1bb520f07f7fc|Unknown|ns|2015-08-04T12:25:59|||1|1|Senior RF Power Amplifier Designer|NXP Semiconductors|Nijmegen||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=b0a7b8661e68260b|Unknown|ns|2015-08-04T10:20:01|||1|1|DATA ANALYST , DATA WAREHOUSE ANALYST|Eolas Recruitment|South Dublin, County Dublin||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=12f4e11905ce8cdd|Unknown|ns|2015-08-04T09:47:28|||1|3|Senior Consultant, Business Process - Asset Coding|Northern Trust Corp.|Limerick||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=f1fc76c52bed01e4|Unknown|ns|2015-08-04T04:37:20|||1|1|CIB Operations - Strategic Regulatory Reporting Data Analyst|JPMorgan Chase|England||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=c16734b2f537bf73|Unknown|ns|2015-08-04T04:19:06|||2|3|Health Care Compliance Analyst|PwC|Praha||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|2|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=7a70f642bb4356a3|Unknown|ns|2015-08-03T22:48:58|||1|1|Performance & Reporting Specialist|globalcollect|Hoofddorp||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=873bf06a2934fb83|Unknown|ns|2015-08-03T20:03:25|||1|1|Lead Knowledge Analyst|Michael Page International|Düsseldorf||0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=a4ec283756250710|Unknown|ns|2015-08-03T18:57:20|||1|2|SoMoPro - postdocs|CEITEC|Česko||0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=1ea0aa11b0301812|Unknown|ns|2015-08-03T17:28:05|||1|1|Memory Design Lead Engineer|ON Semiconductor|Brno||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=28e2c244248bfc21|Unknown|ns|2015-08-03T17:27:59|||1|1|Memory Test Engineer|ON Semiconductor|Brno||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=4c8caec8c3b6a5f8|Unknown|ns|2015-08-03T16:47:27|||1|1|SENIOR FINANCE ACCOUNTANT|Profili e Carriere|Lucca, Toscana||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://il.indeed.com/viewjob?jk=e7879096c1ee6563|Unknown|ns|2015-08-03T16:25:51|||1|1|Business Analyst - Growmobile-1401|CPS Jobs|ישראל||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://il.indeed.com/viewjob?jk=6ace5d33e719195f|Unknown|ns|2015-08-03T16:25:23|||1|5|Big Data analyst|CPS Jobs|ישראל||1|0|0|0|1|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://il.indeed.com/viewjob?jk=a856228ce6e09934|Unknown|ns|2015-08-03T16:25:22|||1|2|Java Developer- Algo team|CPS Jobs|ישראל||0|0|0|0|0|0|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=0ba431cef4d0f6e8|Unknown|ns|2015-08-03T11:54:29|||1|1|Predictive Analytics Consultant|Delaware Consulting|België||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=0b25b2ae8c0b8491|Unknown|ns|2015-08-03T11:31:04|||1|2|Data Engineer|Gameloft Iberica|Barcelona, Barcelona||1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=f823c97fa9adb456|Unknown|ns|2015-08-03T11:12|||1|3|Data Mining Expert - Poland|Manning Global|Polska||0|0|1|0|0|0|0|0|0|3|0|0|0|0|0|3|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|2|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=1de75c1f63ab6ddc|Unknown|ns|2015-08-03T10:40:08|||1|2|Data Scientist|Career Result|Berlin||2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|2|
Indeed|http://it.indeed.com/viewjob?jk=757bbf09a348c329|Unknown|ns|2015-08-03T08:00:01|||1|1|DATA ANALYST / DATA SCIENTIST BIG DATA|Arethusa|Provincia di Varese, Lombardia||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=cd477ae23885c743|Unknown|ns|2015-08-03T07:38:31|||1|1|Data analyst / Ruby | Startup affiliée un grand groupe|In-Team|Paris (75)||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=7d3ed72c91bd6862|Unknown|ns|2015-08-03T05:07:57|||1|1|Theoretical Physicist|Atmen S.r.l.|Pisa, Toscana||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=206ffb686da7b2fb|Unknown|ns|2015-08-03T05:07:56|||1|1|Theoretical Physicist|Atmen S.r.l.|Palermo, Sicilia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=a0e919ce019cb5bd|Unknown|ns|2015-08-03T05:07:56|||1|1|Theoretical Physicist|Atmen S.r.l.|Cagliari, Sardegna||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=bf7f81b21e1bc3c8|Unknown|ns|2015-08-03T05:07:56|||1|1|Theoretical Physicist|Atmen S.r.l.|Catania, Sicilia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=101e3eae8354bdf6|Unknown|ns|2015-08-03T05:07:55|||1|1|Theoretical Physicist|Atmen S.r.l.|Torino, Piemonte||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=8a190266e23806c8|Unknown|ns|2015-08-03T05:07:55|||1|1|Theoretical Physicist|Atmen S.r.l.|Padova, Veneto||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=281f8288a83aebed|Unknown|ns|2015-08-03T05:07:54|||1|1|Theoretical Physicist|Atmen S.r.l.|Venezia, Veneto||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=ccbfcbe6ab55de35|Unknown|ns|2015-08-03T05:07:54|||1|1|Theoretical Physicist|Atmen S.r.l.|Bari, Puglia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=aa0a02024cc70a4d|Unknown|ns|2015-08-03T05:07:43|||1|1|Theoretical Physicist|Atmen S.r.l.|Genova, Liguria||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=5dff41338105b951|Unknown|ns|2015-08-03T05:07:42|||1|1|Theoretical Physicist|Atmen S.r.l.|Monza, Lombardia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=8ca619ca4295af6c|Unknown|ns|2015-08-03T05:07:42|||1|1|Theoretical Physicist|Atmen S.r.l.|Pavia, Lombardia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
